INDEX,RESP_THORAX,RESP_ABDOMEN,ACC_VERTICAL,ACC_HORIZONTAL,TIME
529,24264.0,288.0,27324.0,32656.0,10.58
530,24424.0,495.0,27328.0,32668.0,10.6
531,24704.0,869.0,27336.0,32684.0,10.62
532,24992.0,1404.0,27336.0,32668.0,10.64
533,25300.0,1767.0,27344.0,32660.0,10.66
534,25552.0,1845.0,27348.0,32668.0,10.68
535,25664.0,2100.0,27328.0,32672.0,10.7
536,25764.0,3059.0,27352.0,32652.0,10.72
537,26132.0,4172.0,27352.0,32640.0,10.74
538,26880.0,5564.0,27344.0,32648.0,10.76
539,28008.0,7418.0,27344.0,32648.0,10.78
540,29312.0,9932.0,27344.0,32648.0,10.8
541,30672.0,13530.0,27348.0,32672.0,10.82
542,31904.0,18672.0,27356.0,32636.0,10.84
543,32864.0,24524.0,27348.0,32664.0,10.86
544,33284.0,29344.0,27356.0,32652.0,10.88
545,33708.0,33508.0,27360.0,32640.0,10.9
546,33992.0,37624.0,27360.0,32664.0,10.92
547,33536.0,40996.0,27360.0,32668.0,10.94
548,32480.0,43900.0,27364.0,32656.0,10.96
549,31468.0,46564.0,27360.0,32652.0,10.98
550,30324.0,48784.0,27372.0,32652.0,11.0
551,29076.0,50960.0,27345.0,32676.0,11.02
552,27940.0,52624.0,27372.0,32656.0,11.04
553,26924.0,54268.0,27368.0,32648.0,11.06
554,25960.0,55584.0,27360.0,32656.0,11.08
555,25028.0,56712.0,27360.0,32648.0,11.1
556,24256.0,57768.0,27376.0,32644.0,11.12
557,23818.0,58760.0,27376.0,32644.0,11.14
558,23544.0,59616.0,27388.0,32648.0,11.16
559,23200.0,60284.0,27364.0,32648.0,11.18
560,22728.0,61032.0,27368.0,32640.0,11.2
561,22096.0,61568.0,27376.0,32656.0,11.22
562,21308.0,62080.0,27372.0,32656.0,11.24
563,20132.0,62432.0,27376.0,32664.0,11.26
564,19544.0,62904.0,27368.0,32652.0,11.28
565,19040.0,63216.0,27364.0,32656.0,11.3
566,18080.0,63328.0,27380.0,32668.0,11.32
567,17212.0,63808.0,27376.0,32648.0,11.34
568,16452.0,63944.0,27368.0,32668.0,11.36
569,15696.0,64024.0,27352.0,32648.0,11.38
570,15128.0,63992.0,27368.0,32656.0,11.4
571,14656.0,63736.0,27384.0,32632.0,11.42
572,14464.0,63568.0,27372.0,32640.0,11.44
573,14568.0,63424.0,27376.0,32656.0,11.46
574,14664.0,63608.0,27368.0,32660.0,11.48
575,14928.0,63816.0,27364.0,32648.0,11.5
576,15474.0,63896.0,27368.0,32664.0,11.52
577,16136.0,64056.0,27380.0,32648.0,11.54
578,16658.0,64392.0,27368.0,32640.0,11.56
579,16968.0,64472.0,27368.0,32640.0,11.58
580,17000.0,64616.0,27376.0,32652.0,11.6
581,16741.0,64636.0,27384.0,32648.0,11.62
582,16248.0,64712.0,27376.0,32640.0,11.64
583,16336.0,64804.0,27360.0,32672.0,11.66
584,16596.0,64788.0,27376.0,32672.0,11.68
585,16536.0,65008.0,27384.0,32636.0,11.7
586,16472.0,64968.0,27384.0,32648.0,11.72
587,16244.0,65080.0,27360.0,32660.0,11.74
588,15968.0,64752.0,27368.0,32644.0,11.76
589,15904.0,64284.0,27380.0,32640.0,11.78
590,16072.0,64448.0,27380.0,32656.0,11.8
591,16508.0,64632.0,27372.0,32656.0,11.82
592,17052.0,64744.0,27360.0,32672.0,11.84
593,17580.0,64840.0,27360.0,32664.0,11.86
594,18200.0,64888.0,27368.0,32668.0,11.88
595,19004.0,64824.0,27364.0,32652.0,11.9
596,19794.0,64904.0,27376.0,32652.0,11.92
597,20388.0,64984.0,27372.0,32664.0,11.94
598,20680.0,65040.0,27384.0,32661.0,11.96
599,20788.0,65112.0,27368.0,32668.0,11.98
600,20596.0,65040.0,27380.0,32640.0,12.0
601,20284.0,64988.0,27380.0,32648.0,12.02
602,20384.0,64920.0,27384.0,32664.0,12.04
603,20664.0,64616.0,27352.0,32668.0,12.06
604,20460.0,64296.0,27380.0,32656.0,12.08
605,19980.0,64568.0,27372.0,32664.0,12.1
606,19256.0,64576.0,27376.0,32668.0,12.12
607,18604.0,64328.0,27360.0,32680.0,12.14
608,18164.0,63424.0,27368.0,32664.0,12.16
609,18008.0,63880.0,27384.0,32664.0,12.18
610,18040.0,63488.0,27372.0,32680.0,12.2
611,18084.0,62944.0,27372.0,32672.0,12.22
612,18044.0,62352.0,27356.0,32672.0,12.24
613,18154.0,61520.0,27376.0,32668.0,12.26
614,18380.0,60236.0,27364.0,32676.0,12.28
615,18448.0,59168.0,27376.0,32656.0,12.3
616,18312.0,58024.0,27360.0,32664.0,12.32
617,17988.0,56368.0,27380.0,32644.0,12.34
618,17472.0,56236.0,27368.0,32660.0,12.36
619,16690.0,55176.0,27380.0,32640.0,12.38
620,15876.0,54144.0,27372.0,32660.0,12.4
621,15656.0,52744.0,27352.0,32656.0,12.42
622,15212.0,50820.0,27368.0,32640.0,12.44
623,14596.0,49608.0,27364.0,32640.0,12.46
624,14032.0,48856.0,27372.0,32664.0,12.48
625,13792.0,47732.0,27364.0,32652.0,12.5
626,13724.0,46280.0,27364.0,32668.0,12.52
627,13820.0,44456.0,27368.0,32652.0,12.54
628,13984.0,42524.0,27364.0,32676.0,12.56
629,14304.0,40268.0,27352.0,32664.0,12.58
630,14861.0,37668.0,27352.0,32656.0,12.6
631,15536.0,34604.0,27352.0,32652.0,12.62
632,16468.0,31528.0,27356.0,32664.0,12.64
633,17722.0,28208.0,27364.0,32664.0,12.66
634,19448.0,25476.0,27352.0,32640.0,12.68
635,21228.0,22904.0,27340.0,32664.0,12.7
636,22188.0,20764.0,27348.0,32648.0,12.72
637,22368.0,20154.0,27352.0,32664.0,12.74
638,22236.0,21484.0,27352.0,32644.0,12.76
639,21792.0,22368.0,27336.0,32672.0,12.78
640,22136.0,22756.0,27344.0,32688.0,12.8
641,22128.0,22724.0,27328.0,32680.0,12.82
642,21656.0,22112.0,27344.0,32656.0,12.84
643,21120.0,21800.0,27344.0,32680.0,12.86
644,20672.0,21392.0,27348.0,32664.0,12.88
645,20628.0,21064.0,27360.0,32672.0,12.9
646,20932.0,21704.0,27356.0,32672.0,12.92
647,21392.0,21984.0,27360.0,32644.0,12.94
648,21836.0,21216.0,27352.0,32672.0,12.96
649,22232.0,19880.0,27344.0,32664.0,12.98
650,22572.0,19080.0,27340.0,32648.0,13.0
651,22988.0,18296.0,27336.0,32652.0,13.02
652,23508.0,16880.0,27344.0,32660.0,13.04
653,23916.0,15242.0,27352.0,32636.0,13.06
654,23972.0,13604.0,27344.0,32656.0,13.08
655,23676.0,11988.0,27340.0,32656.0,13.1
656,22840.0,10680.0,27340.0,32656.0,13.12
657,21358.0,9688.0,27344.0,32648.0,13.14
658,20144.0,9101.0,27360.0,32664.0,13.16
659,19360.0,8444.0,27332.0,32648.0,13.18
660,18628.0,7323.0,27344.0,32644.0,13.2
661,17772.0,6600.0,27336.0,32652.0,13.22
662,17324.0,5696.0,27352.0,32648.0,13.24
663,17200.0,5144.0,27324.0,32664.0,13.26
664,17528.0,4408.0,27336.0,32648.0,13.28
665,18326.0,3955.0,27336.0,32652.0,13.3
666,19228.0,3520.0,27348.0,32652.0,13.32
667,19936.0,3134.0,27336.0,32648.0,13.34
668,20640.0,2896.0,27336.0,32624.0,13.36
669,21704.0,2476.0,27324.0,32676.0,13.38
670,23152.0,2197.0,27336.0,32664.0,13.4
671,24804.0,1998.0,27338.0,32636.0,13.42
672,26352.0,1743.0,27332.0,32676.0,13.44
673,27688.0,1492.0,27328.0,32648.0,13.46
674,28672.0,1351.0,27348.0,32628.0,13.48
675,29368.0,1089.0,27328.0,32620.0,13.5
676,29532.0,1131.0,27336.0,32596.0,13.52
677,30032.0,888.0,27352.0,32580.0,13.54
678,30426.0,941.0,27364.0,32592.0,13.56
679,30444.0,858.0,27336.0,32580.0,13.58
680,30232.0,800.0,27336.0,32584.0,13.6
681,30232.0,601.0,27332.0,32592.0,13.62
682,30240.0,657.0,27360.0,32608.0,13.64
683,30256.0,617.0,27328.0,32584.0,13.66
684,30444.0,472.0,27344.0,32600.0,13.68
685,30648.0,388.0,27360.0,32596.0,13.7
686,30656.0,447.0,27336.0,32608.0,13.72
687,30572.0,371.0,27336.0,32620.0,13.74
688,30544.0,272.0,27330.0,32600.0,13.76
689,30752.0,258.0,27336.0,32600.0,13.78
690,31060.0,207.0,27352.0,32592.0,13.8
691,31224.0,182.0,27336.0,32604.0,13.82
692,31228.0,165.0,27328.0,32604.0,13.84
693,31016.0,146.0,27336.0,32592.0,13.86
694,30552.0,176.0,27336.0,32592.0,13.88
695,29924.0,275.0,27340.0,32612.0,13.9
696,29688.0,405.0,27332.0,32612.0,13.92
697,29524.0,405.0,27332.0,32624.0,13.94
698,29044.0,606.0,27344.0,32596.0,13.96
699,28668.0,493.0,27328.0,32612.0,13.98
700,28464.0,829.0,27344.0,32600.0,14.0
701,28336.0,852.0,27348.0,32600.0,14.02
702,28332.0,1023.0,27348.0,32608.0,14.04
703,28428.0,1220.0,27352.0,32616.0,14.06
704,28776.0,1244.0,27336.0,32632.0,14.08
705,29456.0,1720.0,27340.0,32620.0,14.1
706,30392.0,2236.0,27328.0,32632.0,14.12
707,31592.0,3022.0,27336.0,32632.0,14.14
708,32840.0,4667.0,27336.0,32628.0,14.16
709,34032.0,7057.0,27336.0,32620.0,14.18
710,35088.0,10622.0,27328.0,32624.0,14.2
711,36056.0,14980.0,27352.0,32616.0,14.22
712,36760.0,19946.0,27352.0,32612.0,14.24
713,37136.0,24976.0,27364.0,32608.0,14.26
714,36968.0,29796.0,27344.0,32616.0,14.28
715,37184.0,34104.0,27356.0,32616.0,14.3
716,37000.0,37976.0,27372.0,32616.0,14.32
717,36052.0,41432.0,27368.0,32624.0,14.34
718,35216.0,44192.0,27360.0,32632.0,14.36
719,34408.0,46872.0,27376.0,32600.0,14.38
720,33384.0,49120.0,27368.0,32628.0,14.4
721,32288.0,51104.0,27368.0,32620.0,14.42
722,31352.0,52848.0,27376.0,32624.0,14.44
723,30708.0,54288.0,27368.0,32616.0,14.46
724,30176.0,55688.0,27372.0,32648.0,14.48
725,29672.0,56896.0,27360.0,32636.0,14.5
726,29344.0,57912.0,27364.0,32624.0,14.52
727,29228.0,58784.0,27360.0,32632.0,14.54
728,29148.0,59344.0,27384.0,32620.0,14.56
729,28904.0,59800.0,27376.0,32620.0,14.58
730,28448.0,60216.0,27360.0,32648.0,14.6
731,27812.0,60524.0,27352.0,32632.0,14.62
732,26984.0,61104.0,27372.0,32640.0,14.64
733,25752.0,61704.0,27380.0,32632.0,14.66
734,24996.0,62064.0,27364.0,32644.0,14.68
735,24340.0,62448.0,27376.0,32632.0,14.7
736,23392.0,62816.0,27384.0,32624.0,14.72
737,22732.0,63072.0,27368.0,32620.0,14.74
738,22184.0,63384.0,27380.0,32632.0,14.76
739,21504.0,63152.0,27376.0,32620.0,14.78
740,20924.0,62656.0,27376.0,32620.0,14.8
741,20444.0,62248.0,27364.0,32624.0,14.82
742,20164.0,61708.0,27396.0,32632.0,14.84
743,20008.0,61408.0,27376.0,32632.0,14.86
744,19728.0,61528.0,27372.0,32612.0,14.88
745,19528.0,61776.0,27360.0,32640.0,14.9
746,19565.0,61824.0,27360.0,32640.0,14.92
747,19700.0,61576.0,27380.0,32624.0,14.94
748,19772.0,61296.0,27360.0,32636.0,14.96
749,19654.0,61192.0,27376.0,32616.0,14.98
750,19352.0,61120.0,27368.0,32632.0,15.0
751,18908.0,61012.0,27356.0,32640.0,15.02
752,18064.0,60868.0,27372.0,32636.0,15.04
753,17452.0,60680.0,27380.0,32604.0,15.06
754,17248.0,60608.0,27368.0,32632.0,15.08
755,16962.0,60448.0,27358.0,32624.0,15.1
756,16784.0,60608.0,27360.0,32628.0,15.12
757,16628.0,61104.0,27364.0,32632.0,15.14
758,16506.0,61232.0,27360.0,32632.0,15.16
759,16952.0,61136.0,27376.0,32628.0,15.18
760,17877.0,61088.0,27376.0,32640.0,15.2
761,19076.0,60448.0,27368.0,32608.0,15.22
762,20400.0,61048.0,27368.0,32624.0,15.24
763,21584.0,61368.0,27376.0,32628.0,15.26
764,22716.0,61984.0,27368.0,32648.0,15.28
765,23928.0,62088.0,27376.0,32628.0,15.3
766,25092.0,63040.0,27392.0,32620.0,15.32
767,25996.0,63264.0,27364.0,32624.0,15.34
768,26632.0,63640.0,27384.0,32632.0,15.36
769,27064.0,63752.0,27376.0,32636.0,15.38
770,27376.0,64008.0,27368.0,32624.0,15.4
771,27208.0,64032.0,27384.0,32632.0,15.42
772,27048.0,64008.0,27380.0,32632.0,15.44
773,27460.0,63656.0,27360.0,32632.0,15.46
774,27728.0,62648.0,27368.0,32624.0,15.48
775,27684.0,61584.0,27384.0,32616.0,15.5
776,27456.0,60568.0,27372.0,32608.0,15.52
777,27000.0,58472.0,27368.0,32608.0,15.54
778,26540.0,55180.0,27372.0,32612.0,15.56
779,26148.0,50880.0,27376.0,32624.0,15.58
780,25956.0,45920.0,27368.0,32640.0,15.6
781,25916.0,40344.0,27368.0,32620.0,15.62
782,25876.0,35564.0,27352.0,32640.0,15.64
783,25924.0,31288.0,27360.0,32616.0,15.66
784,26208.0,27512.0,27360.0,32640.0,15.68
785,26656.0,24232.0,27360.0,32628.0,15.7
786,26976.0,21340.0,27348.0,32640.0,15.72
787,27096.0,18848.0,27344.0,32632.0,15.74
788,26952.0,16804.0,27352.0,32624.0,15.76
789,26668.0,14908.0,27356.0,32632.0,15.78
790,26344.0,13061.0,27344.0,32628.0,15.8
791,25812.0,11492.0,27352.0,32636.0,15.82
792,25704.0,10080.0,27336.0,32640.0,15.84
793,26104.0,9026.0,27364.0,32616.0,15.86
794,26152.0,7858.0,27344.0,32640.0,15.88
795,26012.0,7008.0,27344.0,32632.0,15.9
796,25952.0,6213.0,27344.0,32624.0,15.92
797,25948.0,5451.0,27348.0,32620.0,15.94
798,26176.0,4856.0,27356.0,32608.0,15.96
799,26780.0,4342.0,27336.0,32640.0,15.98
800,27584.0,3837.0,27336.0,32640.0,16.0
801,28184.0,3554.0,27328.0,32644.0,16.02
802,28672.0,3200.0,27344.0,32632.0,16.04
803,29316.0,3057.0,27344.0,32616.0,16.06
804,30096.0,2574.0,27344.0,32620.0,16.08
805,30968.0,2262.0,27344.0,32628.0,16.1
806,31736.0,1976.0,27336.0,32624.0,16.12
807,32344.0,2022.0,27336.0,32620.0,16.14
808,32724.0,2089.0,27352.0,32616.0,16.16
809,32876.0,1986.0,27336.0,32624.0,16.18
810,32632.0,1881.0,27348.0,32624.0,16.2
811,32788.0,1718.0,27352.0,32632.0,16.22
812,32824.0,1807.0,27344.0,32624.0,16.24
813,32540.0,1825.0,27336.0,32608.0,16.26
814,32232.0,1970.0,27344.0,32628.0,16.28
815,32088.0,2061.0,27340.0,32624.0,16.3
816,31946.0,1756.0,27356.0,32616.0,16.32
817,31872.0,1496.0,27340.0,32644.0,16.34
818,31924.0,1359.0,27340.0,32640.0,16.36
819,31976.0,1201.0,27324.0,32640.0,16.38
820,31968.0,1126.0,27356.0,32616.0,16.4
821,32084.0,1330.0,27320.0,32628.0,16.42
822,32384.0,1580.0,27332.0,32628.0,16.44
823,32928.0,1674.0,27336.0,32628.0,16.46
824,33496.0,1344.0,27348.0,32624.0,16.48
825,33804.0,1093.0,27328.0,32636.0,16.5
826,33920.0,976.0,27348.0,32640.0,16.52
827,33904.0,1070.0,27328.0,32648.0,16.54
828,33872.0,978.0,27344.0,32620.0,16.56
829,33408.0,1049.0,27344.0,32624.0,16.58
830,33424.0,1102.0,27360.0,32624.0,16.6
831,33572.0,1124.0,27352.0,32624.0,16.62
832,33464.0,1356.0,27352.0,32632.0,16.64
833,33204.0,1214.0,27352.0,32628.0,16.66
834,33040.0,1068.0,27328.0,32652.0,16.68
835,32888.0,959.0,27336.0,32632.0,16.7
836,32720.0,734.0,27348.0,32617.0,16.72
837,32676.0,689.0,27328.0,32648.0,16.74
838,32732.0,615.0,27344.0,32628.0,16.76
839,32856.0,653.0,27328.0,32632.0,16.78
840,33048.0,708.0,27338.0,32624.0,16.8
841,33420.0,800.0,27336.0,32628.0,16.82
842,34104.0,1061.0,27340.0,32628.0,16.84
843,34984.0,1097.0,27336.0,32636.0,16.86
844,35848.0,1230.0,27348.0,32632.0,16.88
845,36456.0,1859.0,27344.0,32616.0,16.9
846,36720.0,3886.0,27336.0,32628.0,16.92
847,36472.0,6887.0,27336.0,32642.0,16.94
848,35616.0,10620.0,27336.0,32648.0,16.96
849,34548.0,15232.0,27344.0,32632.0,16.98
850,33704.0,20396.0,27356.0,32628.0,17.0
851,32424.0,25704.0,27360.0,32644.0,17.02
852,30856.0,30092.0,27360.0,32632.0,17.04
853,29668.0,34456.0,27372.0,32632.0,17.06
854,28568.0,38036.0,27336.0,32648.0,17.08
855,27444.0,41672.0,27372.0,32620.0,17.1
856,26468.0,44520.0,27376.0,32616.0,17.12
857,25636.0,47072.0,27372.0,32628.0,17.14
858,25040.0,49312.0,27360.0,32628.0,17.16
859,24556.0,50820.0,27372.0,32624.0,17.18
860,24156.0,52952.0,27368.0,32624.0,17.2
861,23896.0,54392.0,27360.0,32628.0,17.22
862,23834.0,55528.0,27368.0,32640.0,17.24
863,23840.0,56496.0,27376.0,32624.0,17.26
864,23808.0,57536.0,27376.0,32636.0,17.28
865,23652.0,58576.0,27364.0,32644.0,17.3
866,23276.0,59472.0,27372.0,32628.0,17.32
867,22636.0,60096.0,27368.0,32620.0,17.34
868,21648.0,60816.0,27376.0,32616.0,17.36
869,21162.0,61252.0,27368.0,32632.0,17.38
870,20832.0,61712.0,27384.0,32620.0,17.4
871,20124.0,62184.0,27372.0,32632.0,17.42
872,19572.0,62560.0,27376.0,32624.0,17.44
873,19068.0,62960.0,27372.0,32636.0,17.46
874,18500.0,62944.0,27364.0,32628.0,17.48
875,18080.0,62304.0,27376.0,32640.0,17.5
876,17664.0,61792.0,27372.0,32632.0,17.52
877,17476.0,61424.0,27380.0,32632.0,17.54
878,17548.0,61088.0,27372.0,32616.0,17.56
879,17552.0,60952.0,27360.0,32632.0,17.58
880,17616.0,60480.0,27376.0,32624.0,17.6
881,17940.0,60840.0,27368.0,32608.0,17.62
882,18388.0,60912.0,27364.0,32632.0,17.64
883,18780.0,61144.0,27357.0,32640.0,17.66
884,18904.0,61536.0,27364.0,32640.0,17.68
885,18688.0,62016.0,27368.0,32600.0,17.7
886,18344.0,62604.0,27368.0,32612.0,17.72
887,17700.0,63088.0,27392.0,32632.0,17.74
888,17144.0,63464.0,27368.0,32652.0,17.76
889,17153.0,63744.0,27380.0,32640.0,17.78
890,17194.0,63792.0,27376.0,32632.0,17.8
891,17132.0,64144.0,27376.0,32624.0,17.82
892,17188.0,64216.0,27384.0,32624.0,17.84
893,17104.0,64240.0,27368.0,32640.0,17.86
894,17064.0,64020.0,27360.0,32624.0,17.88
895,17120.0,63504.0,27368.0,32616.0,17.9
896,17160.0,63112.0,27376.0,32632.0,17.92
897,17384.0,61864.0,27364.0,32640.0,17.94
898,17676.0,61976.0,27376.0,32636.0,17.96
899,17996.0,61624.0,27368.0,32640.0,17.98
900,18464.0,61280.0,27376.0,32628.0,18.0
901,19068.0,60748.0,27380.0,32628.0,18.02
902,19688.0,60344.0,27352.0,32636.0,18.04
903,20224.0,59896.0,27368.0,32640.0,18.06
904,20496.0,59760.0,27348.0,32644.0,18.08
905,20572.0,59908.0,27372.0,32628.0,18.1
906,20545.0,59824.0,27368.0,32640.0,18.12
907,20024.0,59776.0,27376.0,32628.0,18.14
908,19796.0,59592.0,27368.0,32636.0,18.16
909,20060.0,58860.0,27360.0,32648.0,18.18
910,20112.0,58496.0,27352.0,32632.0,18.2
911,20257.0,57504.0,27360.0,32636.0,18.22
912,20408.0,56080.0,27368.0,32640.0,18.24
913,20572.0,53092.0,27364.0,32612.0,18.26
914,20788.0,48792.0,27376.0,32624.0,18.28
915,20752.0,44096.0,27376.0,32632.0,18.3
916,20392.0,39296.0,27364.0,32616.0,18.32
917,19888.0,34696.0,27353.0,32636.0,18.34
918,19370.0,30488.0,27336.0,32664.0,18.36
919,19132.0,26912.0,27352.0,32640.0,18.38
920,19228.0,23648.0,27352.0,32632.0,18.4
921,19532.0,20836.0,27344.0,32624.0,18.42
922,19916.0,18388.0,27353.0,32636.0,18.44
923,20336.0,16176.0,27352.0,32644.0,18.46
924,20728.0,14184.0,27348.0,32644.0,18.48
925,21248.0,12424.0,27338.0,32640.0,18.5
926,21576.0,11040.0,27344.0,32640.0,18.52
927,21792.0,9665.0,27356.0,32640.0,18.54
928,22228.0,8665.0,27340.0,32624.0,18.56
929,22920.0,7698.0,27352.0,32632.0,18.58
930,23144.0,6718.0,27344.0,32616.0,18.6
931,23400.0,6381.0,27328.0,32640.0,18.62
932,23796.0,6168.0,27328.0,32640.0,18.64
933,24192.0,5650.0,27344.0,32632.0,18.66
934,24776.0,4941.0,27344.0,32632.0,18.68
935,25516.0,4162.0,27336.0,32644.0,18.7
936,26124.0,3782.0,27336.0,32648.0,18.72
937,26592.0,3254.0,27328.0,32640.0,18.74
938,27120.0,2848.0,27340.0,32652.0,18.76
939,27828.0,2438.0,27336.0,32620.0,18.78
940,28712.0,2367.0,27352.0,32624.0,18.8
941,29564.0,2005.0,27344.0,32644.0,18.82
942,30256.0,1744.0,27352.0,32628.0,18.84
943,30796.0,1590.0,27344.0,32636.0,18.86
944,31152.0,1348.0,27352.0,32624.0,18.88
945,31200.0,1187.0,27344.0,32624.0,18.9
946,30840.0,1078.0,27352.0,32624.0,18.92
947,30956.0,1092.0,27344.0,32636.0,18.94
948,31040.0,898.0,27344.0,32624.0,18.96
949,30744.0,906.0,27340.0,32632.0,18.98
950,30344.0,784.0,27344.0,32628.0,19.0
951,30024.0,806.0,27344.0,32620.0,19.02
952,29768.0,698.0,27348.0,32636.0,19.04
953,29680.0,698.0,27336.0,32636.0,19.06
954,29748.0,530.0,27340.0,32648.0,19.08
955,29832.0,582.0,27336.0,32632.0,19.1
956,29868.0,482.0,27336.0,32632.0,19.12
957,29996.0,681.0,27344.0,32640.0,19.14
958,30308.0,517.0,27336.0,32632.0,19.16
959,30816.0,658.0,27336.0,32648.0,19.18
960,31400.0,416.0,27348.0,32640.0,19.2
961,31828.0,335.0,27344.0,32632.0,19.22
962,32128.0,548.0,27336.0,32636.0,19.24
963,32224.0,536.0,27324.0,32644.0,19.26
964,32240.0,445.0,27336.0,32632.0,19.28
965,31816.0,378.0,27340.0,32628.0,19.3
966,31764.0,497.0,27340.0,32624.0,19.32
967,31936.0,810.0,27336.0,32640.0,19.34
968,31992.0,672.0,27320.0,32628.0,19.36
969,31840.0,672.0,27336.0,32632.0,19.38
970,31956.0,546.0,27324.0,32648.0,19.4
971,32224.0,460.0,27332.0,32632.0,19.42
972,32576.0,417.0,27328.0,32624.0,19.44
973,33052.0,375.0,27332.0,32640.0,19.46
974,33584.0,595.0,27340.0,32624.0,19.48
975,34256.0,874.0,27332.0,32640.0,19.5
976,35036.0,1926.0,27340.0,32636.0,19.52
977,35772.0,3759.0,27344.0,32640.0,19.54
978,36352.0,6332.0,27336.0,32640.0,19.56
979,36808.0,10042.0,27344.0,32636.0,19.58
980,36968.0,14394.0,27336.0,32636.0,19.6
981,36696.0,19120.0,27364.0,32632.0,19.62
982,36120.0,24192.0,27344.0,32636.0,19.64
983,35232.0,28984.0,27352.0,32640.0,19.66
984,34080.0,33324.0,27360.0,32624.0,19.68
985,32384.0,37288.0,27360.0,32624.0,19.7
986,31428.0,40848.0,27360.0,32632.0,19.72
987,30476.0,43728.0,27352.0,32640.0,19.74
988,29120.0,46224.0,27388.0,32624.0,19.76
989,27884.0,48352.0,27372.0,32620.0,19.78
990,26744.0,50720.0,27372.0,32632.0,19.8
991,25632.0,52320.0,27372.0,32632.0,19.82
992,24712.0,53520.0,27372.0,32632.0,19.84
993,23992.0,54712.0,27364.0,32628.0,19.86
994,23512.0,55672.0,27353.0,32640.0,19.88
995,23136.0,56744.0,27364.0,32628.0,19.9
996,22752.0,57736.0,27364.0,32636.0,19.92
997,22480.0,58656.0,27368.0,32624.0,19.94
998,22440.0,59224.0,27396.0,32616.0,19.96
999,22552.0,59560.0,27368.0,32648.0,19.98
1000,22592.0,59736.0,27364.0,32644.0,20.0
1001,22472.0,60248.0,27368.0,32640.0,20.02
1002,22148.0,60680.0,27376.0,32628.0,20.04
1003,21620.0,61088.0,27384.0,32640.0,20.06
1004,20800.0,61576.0,27372.0,32626.0,20.08
1005,19922.0,61992.0,27364.0,32640.0,20.1
1006,19616.0,62280.0,27368.0,32632.0,20.12
1007,19218.0,62064.0,27384.0,32628.0,20.14
1008,18706.0,62844.0,27376.0,32632.0,20.16
1009,18318.0,63144.0,27360.0,32648.0,20.18
1010,17794.0,63440.0,27368.0,32616.0,20.2
1011,17304.0,62944.0,27372.0,32612.0,20.22
1012,16952.0,62688.0,27392.0,32624.0,20.24
1013,16640.0,62696.0,27372.0,32624.0,20.26
1014,16644.0,62632.0,27364.0,32628.0,20.28
1015,16789.0,62736.0,27368.0,32648.0,20.3
1016,16928.0,62552.0,27368.0,32632.0,20.32
1017,17264.0,62808.0,27352.0,32640.0,20.34
1018,17780.0,62920.0,27384.0,32636.0,20.36
1019,18368.0,62816.0,27372.0,32632.0,20.38
1020,18900.0,62800.0,27372.0,32628.0,20.4
1021,19176.0,62808.0,27372.0,32632.0,20.42
1022,19176.0,63080.0,27388.0,32616.0,20.44
1023,19008.0,63464.0,27376.0,32620.0,20.46
1024,18280.0,63144.0,27376.0,32632.0,20.48
1025,17877.0,63872.0,27376.0,32648.0,20.5
1026,18052.0,63904.0,27372.0,32640.0,20.52
1027,18044.0,63992.0,27368.0,32620.0,20.54
1028,17970.0,64104.0,27376.0,32632.0,20.56
1029,17832.0,64360.0,27376.0,32616.0,20.58
1030,17672.0,64184.0,27364.0,32632.0,20.6
1031,17720.0,63624.0,27380.0,32652.0,20.62
1032,17892.0,63128.0,27368.0,32632.0,20.64
1033,18168.0,62832.0,27380.0,32616.0,20.66
1034,18572.0,62528.0,27368.0,32636.0,20.68
1035,18928.0,62064.0,27372.0,32652.0,20.7
1036,19288.0,61640.0,27388.0,32616.0,20.72
1037,19788.0,60984.0,27368.0,32628.0,20.74
1038,20416.0,60048.0,27360.0,32632.0,20.76
1039,20924.0,59168.0,27354.0,32636.0,20.78
1040,21244.0,58140.0,27360.0,32644.0,20.8
1041,21272.0,57160.0,27372.0,32608.0,20.82
1042,21204.0,55888.0,27364.0,32628.0,20.84
1043,20988.0,54312.0,27364.0,32640.0,20.86
1044,20384.0,52120.0,27360.0,32640.0,20.88
1045,20168.0,49328.0,27364.0,32624.0,20.9
1046,20424.0,45484.0,27360.0,32632.0,20.92
1047,20192.0,41176.0,27360.0,32632.0,20.94
1048,19704.0,36856.0,27364.0,32640.0,20.96
1049,19060.0,33012.0,27348.0,32640.0,20.98
1050,18496.0,29360.0,27352.0,32628.0,21.0
1051,18292.0,25996.0,27352.0,32624.0,21.02
1052,18360.0,23132.0,27348.0,32652.0,21.04
1053,18588.0,20708.0,27344.0,32636.0,21.06
1054,18866.0,18917.0,27352.0,32640.0,21.08
1055,19168.0,17252.0,27336.0,32640.0,21.1
1056,19728.0,15552.0,27340.0,32644.0,21.12
1057,20644.0,13820.0,27336.0,32624.0,21.14
1058,21728.0,12380.0,27344.0,32636.0,21.16
1059,22840.0,10952.0,27344.0,32640.0,21.18
1060,23926.0,9736.0,27352.0,32636.0,21.2
1061,24812.0,8638.0,27336.0,32636.0,21.22
1062,25516.0,7804.0,27364.0,32624.0,21.24
1063,25812.0,6778.0,27332.0,32632.0,21.26
1064,26100.0,6082.0,27328.0,32628.0,21.28
