0	32728	44352	27336	32208
0	33008	39248	26808	34680
0	31824	33984	26092	39760
0	29424	29696	26428	41968
0	27168	29168	26900	42604
0	26388	32608	26460	42392
0	27472	35720	26356	40496
0	29540	36952	26924	39728
0	31788	35552	25872	38404
0	33992	33720	26076	38480
0	35928	33004	25744	36092
0	37128	32872	17970	38496
0	37900	33724	30232	42560
0	38200	35080	21900	27464
0	37312	35080	26804	32624
0	35072	31808	25896	32296
0	32456	27696	27556	33492
0	31344	26668	25012	28696
0	31972	29152	21956	30816
0	32540	32180	26272	31928
0	32164	31932	27636	33276
0	31192	28008	27378	32640
0	29616	25944	27208	32464
0	27932	28440	26496	31508
0	26128	31708	26040	31600
0	24416	33032	27136	33776
0	24144	31992	26544	32160
0	26072	29816	26260	31900
0	29356	27056	28384	34872
0	32244	25692	28240	34540
0	33116	26888	24868	33692
0	31736	29690	22412	31272
0	29232	33600	21588	30572
0	26844	38116	19952	30928
0	25416	41792	21336	26552
0	25284	44640	26672	24904
0	25888	45648	38432	32456
0	26436	46336	37308	26200
0	26424	44884	32924	25220
0	26100	39720	33176	28024
0	26268	34696	32984	29340
0	27112	37396	31776	30624
0	27252	40960	30500	32604
0	26284	39264	28440	33944
0	24872	33568	27772	34596
0	23072	28968	26860	36336
0	20794	26096	26992	38452
0	18252	28888	26448	40536
0	16192	34192	26292	41572
0	15732	38232	25324	40280
0	17496	39648	25840	40960
0	20914	37792	25696	40272
0	24628	33872	24972	40796
0	27552	29104	25416	39068
0	30472	25260	21514	28056
0	33656	22484	35172	32384
0	35356	20488	25920	33604
0	34100	19232	25824	33748
0	31588	17776	26624	33400
0	30196	16000	27528	33552
0	30680	17332	31808	28824
0	31544	20044	23410	27588
0	31320	21648	26676	32776
0	30688	23116	27520	32864
0	31144	22544	27632	31960
0	32560	21096	27560	32744
0	33960	21032	27496	32592
0	34256	21360	27056	32908
0	33652	19916	26844	32828
0	33424	17316	26368	30920
0	34632	14964	27368	33768
0	36580	13344	27700	34084
0	38176	14593	25472	32800
0	38976	18220	24764	30648
0	39468	20308	24548	32728
0	40004	22092	23144	31852
0	40060	25736	20872	31256
0	39464	27484	20744	27124
0	38992	25888	25192	27312
0	39824	26964	32768	31604
0	42472	30824	35216	31868
0	45264	33208	36256	25740
0	47296	32132	33100	26864
0	47832	30604	33528	28928
0	46872	31092	32380	30216
0	45744	32304	30880	30524
0	45120	33032	28152	30936
0	43856	32392	26860	32620
0	40648	30584	26780	35604
0	35592	28136	25057	37096
0	30920	24556	25848	39368
0	28276	21288	25992	41248
0	28368	18440	26276	42888
0	30500	17416	27292	41640
0	33988	17180	27752	39488
0	38200	17696	27924	40448
0	41728	19368	26376	39464
0	44688	23214	26720	37568
0	46984	27360	27144	39688
0	47512	30544	19520	26992
0	46180	32256	23664	30248
0	43240	32116	25848	33696
0	39000	30368	27516	32956
0	35080	29320	28588	33160
0	33928	30284	23776	31428
0	35520	32200	25208	31792
0	37584	30640	27024	32760
0	38628	26464	27224	31680
0	38008	22908	27608	32436
0	36268	19760	27968	33656
0	33968	16932	27472	33584
0	32016	14748	26476	32036
0	30968	12908	26124	31536
0	31200	11404	27636	33412
0	32570	10508	27364	33496
0	34000	13168	24120	32048
0	34744	18845	23104	30276
0	35184	23546	23896	32948
0	35916	27888	18568	30532
0	36704	32576	19692	26820
0	36776	35688	22244	29020
0	37984	36840	27304	32824
0	41264	39936	40480	31120
0	44336	42872	38012	22000
0	46664	43492	34240	25540
0	47424	43384	35376	28360
0	46592	44876	33584	29228
0	44528	47144	31488	30289
0	42464	49216	30424	32312
0	40116	48576	29024	33056
0	37368	46688	26624	33744
0	34248	44504	25468	34684
0	30512	41424	24644	35520
0	26538	37816	23160	36648
0	23200	33904	23332	36516
0	21088	30452	24252	37632
0	21264	26816	25156	38080
0	23552	23460	25912	38180
0	26916	20612	26524	38216
0	30120	18884	26672	37680
0	33264	19616	27032	38576
0	36768	21872	27408	39704
0	40340	25920	27497	37176
0	43144	31036	26384	37724
0	44160	35648	21388	53656
0	42512	39576	24444	28992
0	39424	40916	27256	31804
0	36984	38676	26480	31296
0	35816	35724	26752	29216
0	36760	33288	16176	33464
0	38792	33344	26668	33120
0	40796	32440	26936	32680
0	43408	30672	26516	31668
0	46064	27808	27180	33036
0	46116	24152	27012	33224
0	42680	20872	27344	33248
0	39712	18456	26896	33108
0	39704	16880	27404	33368
0	42020	17980	27576	33440
0	44944	21208	27704	33696
0	47136	25500	27888	33904
0	48072	30724	27732	34020
0	47908	35376	26848	33492
0	46876	38312	25880	33160
0	45048	41432	25424	32728
0	42892	44360	25352	32748
0	41184	46128	24644	32496
0	40728	44760	23648	31632
0	42368	39292	22568	31272
0	45496	34060	19444	31136
0	48184	34232	21872	34552
0	49848	35568	22624	33676
0	50992	33360	26464	26408
0	52024	29896	30312	33712
0	51968	27880	30256	28764
0	50740	28028	30776	29764
0	49856	29088	31432	30648
0	49448	28972	30676	31600
0	48552	28004	29880	31244
0	47032	27456	28700	31220
0	45192	28488	27440	31480
0	43264	31344	26660	32120
0	41552	35632	26156	32156
0	40276	39664	25056	32824
0	39028	43148	25496	34032
0	37380	46016	24016	32976
0	35204	48480	23200	33336
0	33860	50624	23248	34512
0	33408	52056	21568	35872
0	32724	52400	21216	38172
0	31668	52104	21884	40952
0	30988	50792	23544	42920
0	31100	49040	16772	42248
0	31544	49048	25681	39720
0	31764	51192	26992	25072
0	31132	53136	24532	34716
0	29200	54752	24796	37348
0	26544	54136	26644	32800
0	24056	49800	27368	33432
0	22252	45668	27432	32844
0	22056	42948	27284	32432
0	23418	42152	27424	32440
0	25496	39884	27528	32228
0	27968	37276	27500	32076
0	30280	35376	27420	32400
0	31568	33696	27452	32348
0	31500	32848	27308	32120
0	30496	33304	27408	32544
0	29480	34872	27440	32780
0	29284	36572	27292	32408
0	29852	39508	27144	32544
0	30904	42336	27412	32908
0	31768	45232	27272	32992
0	32020	47920	26888	32864
0	31664	50128	26729	32944
0	30732	52088	25800	32672
0	30032	52768	25728	32664
0	30128	52928	24688	32068
0	30720	54296	24256	32576
0	31312	55488	22588	31224
0	31748	55016	20064	28264
0	32844	52432	21276	28212
0	34808	51800	23922	32488
0	38108	49044	24836	37724
0	41588	44792	27776	28396
0	44368	44280	29480	31028
0	45232	45032	30684	29472
0	43840	45956	31720	30124
0	41544	48480	31968	31076
0	39344	50824	31428	31132
0	37512	52256	30492	31296
0	36544	53952	29968	31880
0	35920	55528	29616	32824
0	34532	56736	29944	34668
0	31772	57896	29176	35408
0	27960	58920	28288	37424
0	24360	59600	27208	40260
0	21616	60400	27056	41684
0	19952	61080	27512	41384
0	19092	61232	28552	40844
0	18328	59500	28912	39388
0	17592	56352	29016	38380
0	17328	54344	27776	37432
0	17168	54832	26172	36308
0	17704	56472	28177	36896
0	19136	56576	28220	36908
0	20416	56848	16124	47680
0	20984	56984	19376	26744
0	20608	55896	25904	29216
0	19416	53512	24528	30424
0	18164	53248	26956	31344
0	16736	54560	21852	32108
0	14905	56240	23256	29268
0	13284	57504	26904	32960
0	12601	58612	27548	32788
0	12500	59640	27696	32928
0	11768	60288	27400	33128
0	10352	61080	27020	32680
0	9144	61176	27264	32536
0	8600	59336	27424	32624
0	10180	55404	27296	32520
0	13248	51296	27088	32260
0	15772	49712	26736	31860
0	16753	48224	26264	32120
0	16648	45900	26828	33408
0	16944	43288	25008	32744
0	18292	40648	26192	31328
0	20324	39624	28268	34812
0	22528	40744	26148	33632
0	24184	41592	23344	32960
0	24580	41892	21456	30816
0	23016	43112	20922	31112
0	21376	44112	21132	27960
0	21528	44872	27296	29432
0	23624	46456	36136	32440
0	27016	47648	40224	25864
0	30136	47584	32352	26344
0	31752	41288	32864	26512
0	32404	38280	33264	28900
0	33180	38364	31368	30088
0	33452	36904	28948	31736
0	32008	36280	27364	32596
0	28584	36832	26608	33584
0	24724	36504	24588	35776
0	21588	35588	24706	40832
0	19780	34812	24472	42452
0	19552	35192	25898	43560
0	20352	36776	27752	44280
0	21388	38040	27240	41304
0	22880	36584	27620	40888
0	25656	33288	28132	39952
0	29840	30172	27352	35104
0	34552	28040	20384	33124
0	38464	27788	27896	35988
0	41256	30224	20788	28380
0	42216	31284	25000	30904
0	41032	27596	25836	32476
0	39088	24340	29332	34344
0	37976	26472	24704	33488
0	37696	32028	20132	26784
0	37076	34592	25416	33628
0	36536	30432	26808	32804
0	36912	26508	27992	33068
0	37408	25256	27384	32680
0	35208	23352	27480	32264
0	30540	20376	27220	32688
0	26580	17848	27576	32684
0	24524	15800	27252	32916
0	25456	13756	26928	32896
0	28656	12056	26936	31548
0	32568	11698	27388	33120
0	35840	13256	25954	33440
0	37296	16768	23856	31860
0	37152	21080	25456	31480
0	36984	24648	25516	34544
0	37720	29376	20904	31712
0	38396	33940	19440	29528
0	38488	36120	21736	28896
0	39672	37600	25768	26636
0	42536	40660	34336	29496
0	45316	43408	32328	27808
0	47096	44564	33908	28696
0	46096	44792	33249	26528
0	43116	42832	33580	28640
0	40172	41880	31668	29888
0	38648	41080	29928	31148
0	39220	40848	28428	32928
0	40208	40736	26980	33208
0	39680	39728	25156	34720
0	36960	35920	24432	39784
0	33376	30992	25804	42324
0	29888	26932	26720	43672
0	27924	24128	26568	41848
0	27864	22656	26228	41184
0	29880	21176	25716	40864
0	33616	19173	26460	38800
0	37976	16888	27666	39072
0	41536	14772	27492	36812
0	44008	14604	28032	42560
0	44656	18104	35180	30584
0	42868	22864	24224	30208
0	39656	24968	26688	32668
0	37024	22546	27052	32960
0	35736	19476	28680	32028
0	36436	18762	14244	32184
0	37552	21956	28053	31104
0	37824	24600	27904	33592
0	38560	25744	27768	32232
0	38380	27836	27560	32896
0	37960	30828	27444	32584
0	36204	34216	27120	32660
0	32248	37080	27336	32420
0	28384	38844	27492	32504
0	27552	38172	27388	32556
0	29384	36496	27448	32240
0	31056	35032	27296	32856
0	31516	34104	27120	33040
0	31328	33280	26716	32068
0	30904	32096	26372	32700
0	30876	30084	26916	32784
0	31752	27456	26952	33520
0	32976	25816	26400	33044
0	34344	26244	24928	33344
0	35664	28968	21568	31616
0	36992	32608	21456	32032
0	38700	34256	20592	30080
0	41064	33024	22480	29312
0	43888	31980	30120	31540
0	46560	32968	34428	31336
0	48708	33348	35728	29424
0	49216	33052	32096	28608
0	46800	34472	32584	28264
0	42904	36012	33208	30186
0	39312	34980	31732	30648
0	37272	35164	30236	31464
0	37008	35588	29152	32192
0	37568	34528	27636	33352
0	37696	32840	26572	33832
0	36820	31708	24930	34616
0	35104	31904	24316	37672
0	33380	32912	23916	39868
0	31580	34524	23948	40572
0	29396	36648	25816	40440
0	26857	38280	27328	40472
0	24988	37848	28212	40352
0	24864	35800	28716	39916
0	27072	33960	27844	39032
0	31240	31888	27088	37776
0	35976	30036	26624	31008
0	39364	29104	21585	36984
0	41168	30416	18540	29404
0	41464	31866	25388	31176
0	40232	30672	25048	31380
0	37260	27976	26008	31978
0	33208	26016	29272	33988
0	30348	25300	24844	29488
0	29960	27988	17812	35412
0	31024	32376	24856	31264
0	31912	34572	27168	33084
0	31920	33116	27472	32684
0	30936	31656	27396	32592
0	30008	32692	27148	32180
0	28664	33504	26932	32258
0	26984	31716	27360	33144
0	25680	28220	26888	33360
0	25628	24332	26736	31178
0	26472	21204	27776	34744
0	27080	19492	27025	33680
0	26952	21392	25724	33132
0	25704	25264	23396	32140
0	24964	30624	20788	31684
0	25220	35388	18292	27320
0	25928	37936	20544	29044
0	27580	41480	27656	29088
0	30452	44556	33580	29164
0	33472	46944	36408	31048
0	34936	48936	33984	28796
0	34080	48424	32344	30432
0	31360	46112	33904	30776
0	28660	44276	33276	30456
0	27736	42304	31172	30664
0	29236	38856	29664	31404
0	31676	33760	28108	33512
0	32296	29156	27396	34632
0	29212	25388	25882	36980
0	25196	22144	26188	38192
0	22056	19420	25108	39960
0	20760	16996	26120	40680
0	22300	15732	25644	40816
0	26632	17464	25572	40128
0	31832	21512	26682	38660
0	36416	25284	26220	38300
0	39844	28452	27088	38144
0	42120	31948	25604	40280
0	43456	35408	23716	40428
0	44132	39160	22304	28540
0	44368	41640	24736	30348
0	44912	42688	25872	32328
0	45496	42840	27780	32400
0	45252	43068	26464	31280
0	44304	44008	19624	33684
0	43552	44944	24096	31340
0	43688	44564	27148	33016
0	44116	45592	27248	32728
0	45352	48204	27228	32944
0	46656	49472	27460	33096
0	45640	50336	27104	32800
0	42784	50144	27260	32816
0	40784	47844	27132	33160
0	41112	45120	27608	33496
0	43128	42952	27736	33744
0	44896	41984	27432	33540
0	45408	41284	27120	33424
0	44868	40352	26616	33144
0	43892	38840	26060	33272
0	43328	36768	25816	33204
0	43760	34040	25368	32720
0	44944	30204	25240	33088
0	45996	26276	23236	32560
0	46032	22884	19612	30384
0	45664	19688	19860	28388
0	47240	17408	24312	30664
0	49504	16040	27628	36280
0	51400	21448	29052	36528
0	52288	27640	35792	28300
0	51712	32432	32564	29600
0	50016	36832	33000	26312
0	45824	38420	33076	29744
0	39944	34708	30520	29112
0	36632	32480	28568	29708
0	36548	35812	26912	29992
0	38864	40016	25112	30532
0	42260	42832	23520	31180
0	42520	45576	21808	31064
0	37664	48024	20220	31008
0	32744	50020	19764	31392
0	28572	50432	19708	32048
0	26504	49568	19712	31916
0	27776	48416	20316	32532
0	32140	45360	21320	35904
0	36824	39984	21424	37512
0	40556	34704	22200	40272
0	43424	30116	22904	44288
0	45384	26944	26336	44108
0	46592	25940	22540	39716
0	45984	26552	26298	36552
0	43268	29832	26280	20116
0	39204	34276	19512	35236
0	34184	36672	25144	42736
0	29656	31556	27144	33712
0	25956	28816	27284	33608
0	23376	31244	27252	32796
0	22156	36344	27380	32384
0	21888	40216	27392	32424
0	22196	43016	27432	32412
0	22852	45376	27412	32192
0	23652	47432	27424	32152
0	23948	50084	27440	32300
0	23668	52056	27488	32544
0	23168	53740	27476	32252
0	22800	55112	27388	32088
0	22972	56484	27336	31944
0	23760	57608	27424	32432
0	24941	58624	27288	32416
0	26164	59072	27096	32200
0	27484	59912	27012	32308
0	28832	59848	26988	32508
0	30048	58344	26764	32724
0	31016	56240	26640	32888
0	31676	54468	25488	32464
0	32232	52792	26016	33008
0	33308	50864	25248	32444
0	34700	49232	25584	33008
0	35988	47464	25416	33200
0	37240	44984	22824	31552
0	39008	41304	20612	28072
0	42112	36268	21464	30720
0	45000	32232	24360	34632
0	47496	28060	25080	34668
0	49512	24588	30024	30568
0	50032	21348	29276	32848
0	47812	19484	31132	28508
0	44052	20668	32108	30328
0	40580	23904	31860	31384
0	38292	26576	30804	31304
0	36740	29116	29476	31328
0	35536	32952	28700	31800
0	34216	37544	27644	32608
0	32368	41120	26688	33832
0	30192	44128	26280	34192
0	28012	46232	25568	33940
0	25724	49024	25776	33160
0	23320	50788	25336	35920
0	21008	52804	25280	36408
0	18972	53544	24256	35376
0	17424	54000	26236	36188
0	16400	54008	27352	36808
0	15764	52760	27868	39328
0	15372	51368	28168	39712
0	15152	49420	28512	39120
0	15312	48064	28992	38892
0	15712	47184	27888	38184
0	15882	46708	26780	36824
0	15800	46676	26468	36784
0	15912	46036	26800	35684
0	16932	45620	27672	32640
0	18830	46324	26988	45864
0	19972	49256	32080	34208
0	18528	50512	24744	29724
0	15892	48984	23944	28624
0	13816	46464	28824	32880
0	12664	44852	29220	32060
0	13288	46272	19044	26680
0	15230	48536	25456	32288
0	17852	51184	27496	31952
0	20196	52936	27724	32204
0	21680	53480	27436	32436
0	21497	52760	27352	32380
0	18848	52648	27676	32040
0	16256	51936	27940	31944
0	15004	48880	27540	32568
0	16400	43832	27328	32448
0	19360	38240	27256	32540
0	22276	33248	27416	32380
0	24308	29036	27420	31976
0	25788	25392	27280	32292
0	27112	22236	27265	32936
0	28508	19408	26896	32496
0	29884	17020	26896	32376
0	31092	15569	27392	33180
0	32544	17884	25460	33816
0	33564	23456	22324	30832
0	33696	28968	21628	30788
0	34032	32248	21436	31660
0	35680	32168	21612	30024
0	38520	32000	25288	29760
0	41808	34204	29520	32168
0	44488	37224	35080	32720
0	45688	39488	35592	28764
0	44620	41224	33368	27268
0	41956	39672	33972	29248
0	39856	41526	33200	29620
0	40608	44432	31220	31004
0	42896	46552	29960	31776
0	42380	48416	28708	32256
0	37984	48448	27600	32344
0	32968	47532	26216	34020
0	28708	46896	26032	35536
0	26448	46312	26248	36976
0	26252	45544	26248	39736
0	27244	46188	26732	41296
0	28832	47808	26584	41604
0	30824	48632	26720	40332
0	33116	49664	27844	41720
0	35544	49900	28424	40736
0	38336	50264	27348	38056
0	41336	51800	31524	31492
0	44320	53808	31400	30752
0	46136	55160	24652	27912
0	47152	55744	26056	31796
0	47528	54248	24396	31208
0	46636	52440	30194	32584
0	44440	52840	16248	34412
0	42136	54748	27328	29388
0	41064	53528	29256	34112
0	41152	51908	28300	31764
0	42584	51816	27580	32668
0	44676	53472	27592	32584
0	44480	55316	26938	32352
0	40336	55520	27388	32408
0	35920	52648	27604	32540
0	34400	47536	27500	32672
0	36484	41868	27288	32520
0	39656	37408	27212	32512
0	41780	34304	27092	32184
0	42368	30868	26688	32376
0	41648	27056	26288	31972
0	40208	23536	26272	32184
0	38937	20596	26416	33268
0	38372	18752	23392	32556
0	38160	18280	22472	30488
0	38040	18604	22088	31388
0	37768	20400	20240	29492
0	37396	23396	20332	27280
0	37624	27104	25716	34096
0	39204	32216	30632	36052
0	41632	35880	38452	28868
0	43372	34128	34664	32132
0	43436	29472	34088	27924
0	41676	26016	35328	29244
0	38712	27484	33992	29248
0	36336	25744	31884	30124
0	35424	22412	29900	31312
0	34200	21168	28420	32380
0	31984	21196	27352	33620
0	28636	21504	25984	34976
0	24952	20156	25156	37040
0	21904	17768	24320	37024
0	20024	17136	24016	38820
0	19360	19576	25148	41424
0	19272	23424	26272	43604
0	19076	25690	27440	41200
0	18912	26496	27160	38976
0	19804	25880	27848	39584
0	22824	23904	27592	37240
0	27764	22152	26968	30400
0	32728	22316	36032	31476
0	36748	25500	27712	30432
0	38800	25972	25412	31872
0	38992	23200	23556	30396
0	36924	21140	29744	32584
0	33872	21592	19852	33772
0	31988	24744	26488	27584
0	31664	26068	27672	33004
0	31816	23052	27680	32556
0	31200	20220	27576	32800
0	29124	20472	27340	32736
0	25472	20948	27252	32624
0	22218	18440	27192	32416
0	20028	15998	27556	32272
0	19900	13956	28072	32384
0	21248	12200	27232	32576
0	22496	10783	26936	32296
0	23416	9524	26716	32200
0	24252	8200	27008	33192
0	25472	7232	26788	33368
0	27576	7111	25352	33040
0	30416	8598	23712	30924
0	33172	10012	24868	32544
0	35140	12385	22444	32824
0	36444	15108	18780	28916
0	38036	15778	18796	26348
0	40716	16288	27976	33144
0	43784	19640	33316	35186
0	46376	22312	35192	28952
0	47976	23620	34340	32524
0	48272	25312	34144	27688
0	47160	24824	35188	29552
0	45640	27544	33864	30192
0	46144	29384	31584	30736
0	47424	29988	30356	31824
0	47100	30576	29256	31252
0	45940	31484	27108	32576
0	44928	31348	26668	34560
0	44400	28392	25552	34720
0	44320	24312	24848	37736
0	44728	20944	25144	40720
0	44720	18096	25336	39824
0	44048	15824	25724	39736
0	43788	13756	25904	40860
0	45304	13205	27412	39864
0	47976	14340	26904	38076
0	50176	15616	28920	38944
0	51988	17396	28952	39280
0	53456	19072	24976	30312
0	54848	21968	23564	36504
0	55872	26720	17536	27172
0	54952	31196	25508	30848
0	51072	31388	24684	32160
0	45568	27944	26944	33184
0	41392	25560	24000	29048
0	40736	26784	19696	34684
0	41468	30444	26664	30732
0	42036	32296	27176	33316
0	42832	32288	27500	32036
0	43216	33508	27686	32508
0	42792	36492	27472	32688
0	40644	40144	27360	32504
0	37296	42924	28460	32492
0	34240	42808	27600	32284
0	33024	39484	27288	32104
0	33668	35576	26920	32324
0	34612	32800	27316	33500
0	34860	32008	26660	33216
0	34528	33352	25684	31296
0	34248	35144	26440	33512
0	34176	35920	25032	32324
0	34280	37840	23012	33008
0	34184	41200	18876	29184
0	33840	44132	21812	30864
0	34288	42256	23876	29800
0	37080	40476	26288	29136
0	40888	42884	32944	29408
0	44064	45868	34704	34488
0	46104	45856	34596	28604
0	46720	44864	32444	29824
0	45848	43980	33480	29848
0	44008	43360	33164	30624
0	41860	44984	31656	31232
0	41832	47536	30212	32100
0	43936	49600	28432	32492
0	43932	51504	26892	33544
0	39136	52488	25776	35520
0	34036	52424	25332	36240
0	29712	51552	25264	36808
0	28080	49444	25024	38560
0	30700	47884	25240	39040
0	35592	46512	25664	38068
0	39580	45296	26436	40032
0	42896	45828	27868	39880
0	45648	48544	28172	39936
0	47872	50984	29264	40428
0	49920	53064	18176	43992
0	51816	54312	31132	26904
0	53456	54216	28624	33712
0	54848	49516	24360	32216
0	55800	44264	27656	32880
0	56248	41668	27648	33952
0	56168	41476	28040	31944
0	54828	43600	22768	29864
0	53024	44392	26356	33216
0	51976	44120	27216	32768
0	52336	46072	27424	32592
0	53636	48864	26920	33052
0	53680	51180	26936	32928
0	50912	52488	27064	33024
0	47448	51616	27248	33120
0	45520	49616	27588	33144
0	45868	47584	27912	33580
0	47368	46872	27808	33840
0	48096	46048	27372	33728
0	47028	44136	26812	33496
0	44889	41520	25948	32756
0	42952	38644	26000	33332
0	42036	35200	25736	33480
0	42648	31864	24168	32876
0	44160	28988	23036	30932
0	45520	26068	23628	32668
0	45952	22848	20768	31008
0	45504	20216	19664	28112
0	47136	17856	24800	32888
0	49612	17072	28284	36896
0	51640	16456	31044	29164
0	52704	17690	31992	33080
0	52368	17880	32960	28892
0	49616	17912	34024	29868
0	45000	16528	32800	30888
0	41560	14112	30672	31132
0	40624	12608	29268	31192
0	40760	11188	28180	31740
0	39864	10364	26848	32044
0	37056	9264	25404	32420
0	32604	8130	24328	33256
0	28480	7297	22944	32608
0	25300	6369	22184	33192
0	23840	5550	21448	33576
0	23720	4955	20456	33000
0	24472	4674	20972	34224
0	25720	4680	22536	37036
0	27304	5511	22324	38936
0	28964	5828	23356	43564
0	30368	6076	25556	45184
0	31520	7433	31784	47992
0	32320	11076	24792	29176
0	32296	16996	25252	37568
0	30376	22808	21492	39524
0	26720	24496	26552	31724
0	23640	21984	27708	30864
0	22284	22192	27380	32360
0	23344	25688	27400	32744
0	25160	30528	27360	32352
0	26200	34400	27384	32844
0	26921	35848	27352	32496
0	27692	35876	27484	32676
0	28664	35792	27504	32952
0	29964	37132	27556	32852
0	32312	39332	27628	32872
0	34784	42324	27456	32800
0	35956	45384	27356	32688
0	36152	47812	27064	32748
0	36120	50052	27616	32664
0	36116	51908	27236	32576
0	35680	53640	27066	32480
0	34936	55024	26992	32800
0	34224	55928	26674	32648
0	33496	57492	26320	32620
0	32848	58416	26244	32868
0	32320	59184	26024	32412
0	31920	60104	25348	32120
0	31768	60664	25088	32228
0	32288	60744	24736	32176
0	34408	59200	22620	30452
0	38232	58372	24370	30676
0	41696	59656	25180	35088
0	44632	57320	26544	36112
0	46736	52112	27396	34028
0	47120	48136	28500	30384
0	45948	48312	31112	31652
0	45040	48692	30064	29488
0	44920	48688	30412	29612
0	44500	46944	30516	30804
0	43920	44488	30040	31384
0	44340	42112	29012	31604
0	45424	41120	28784	31440
0	46024	41000	28180	32184
0	46266	41404	27076	32460
0	46152	42304	26168	33680
0	45440	43252	25720	33412
0	44856	44444	25736	33640
0	44856	46156	25884	34080
0	45040	47596	25064	34776
0	44680	47928	24032	35512
0	43456	48016	22941	36340
0	41840	48528	23634	38268
0	40392	49616	24696	39184
0	39320	49996	27696	41892
0	38984	49120	27224	40464
0	39340	48464	28332	35536
0	39888	47848	23384	24872
0	40048	46936	26088	33176
0	38820	46160	26612	35920
0	35864	44584	27880	33688
0	32128	43048	27576	32688
0	28356	42648	27392	32352
0	24728	40048	27232	32484
0	21676	36512	27176	32388
0	20120	32672	27336	32272
0	21128	28472	27368	32284
0	22936	24960	27316	32480
0	23472	21952	27320	32408
0	22912	19292	27452	32468
0	22484	16914	27464	32488
0	22724	14760	27360	32568
0	23476	12924	27320	32568
0	24480	11504	27248	32464
0	25440	10206	27344	32424
0	26420	9074	27404	32412
0	27544	7858	27436	32204
0	28700	6936	27256	32588
0	29672	6885	27016	32924
0	30636	8289	26616	31688
0	31600	9784	26616	32784
0	32448	9708	26668	33444
0	32968	10288	25344	33804
0	32828	12402	22984	32152
0	32672	14336	23769	33168
0	33312	15616	23372	32244
0	34440	16180	22252	31496
