# OpenSignals Text File Format
# {"00:07:80:65:DF:D1":{"sensor":["RESPIRATION","RESPIRATION","gACCy","gACCx"],"device name":"00:07:80:65:DF:D1","column":["nSeq","DI","RESPIRATION","RESPIRATION","gACCy","gACCx"],"sync interval":2,"time":"10:45:12","comments":"","keywords":"","device connection":"BTH00:07:80:65:DF:D1","channels":[1,2,3,4],"date":"2023-09-22","mode":0,"digital IO":[0,1],"firmware version":775,"device":"biosignalsplux","position":0,"sampling rate":50,"label":["RESPIRATION","RESPIRATION","gACCy","gACCx"],"resolution":[16,16,16,16],"special":[{},{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
135	0	38200	35080	21900	27464
136	0	37312	35080	26804	32624
137	0	35072	31808	25896	32296
138	0	32456	27696	27556	33492
139	0	31344	26668	25012	28696
140	0	31972	29152	21956	30816
141	0	32540	32180	26272	31928
142	0	32164	31932	27636	33276
143	0	31192	28008	27378	32640
144	0	29616	25944	27208	32464
145	0	27932	28440	26496	31508
146	0	26128	31708	26040	31600
147	0	24416	33032	27136	33776
148	0	24144	31992	26544	32160
149	0	26072	29816	26260	31900
150	0	29356	27056	28384	34872
151	0	32244	25692	28240	34540
152	0	33116	26888	24868	33692
153	0	31736	29690	22412	31272
154	0	29232	33600	21588	30572
155	0	26844	38116	19952	30928
156	0	25416	41792	21336	26552
157	0	25284	44640	26672	24904
158	0	25888	45648	38432	32456
159	0	26436	46336	37308	26200
160	0	26424	44884	32924	25220
161	0	26100	39720	33176	28024
162	0	26268	34696	32984	29340
163	0	27112	37396	31776	30624
164	0	27252	40960	30500	32604
165	0	26284	39264	28440	33944
166	0	24872	33568	27772	34596
167	0	23072	28968	26860	36336
168	0	20794	26096	26992	38452
169	0	18252	28888	26448	40536
170	0	16192	34192	26292	41572
171	0	15732	38232	25324	40280
172	0	17496	39648	25840	40960
173	0	20914	37792	25696	40272
174	0	24628	33872	24972	40796
175	0	27552	29104	25416	39068
176	0	30472	25260	21514	28056
177	0	33656	22484	35172	32384
178	0	35356	20488	25920	33604
179	0	34100	19232	25824	33748
180	0	31588	17776	26624	33400
181	0	30196	16000	27528	33552
182	0	30680	17332	31808	28824
183	0	31544	20044	23410	27588
184	0	31320	21648	26676	32776
185	0	30688	23116	27520	32864
186	0	31144	22544	27632	31960
187	0	32560	21096	27560	32744
188	0	33960	21032	27496	32592
189	0	34256	21360	27056	32908
190	0	33652	19916	26844	32828
191	0	33424	17316	26368	30920
192	0	34632	14964	27368	33768
193	0	36580	13344	27700	34084
194	0	38176	14593	25472	32800
195	0	38976	18220	24764	30648
196	0	39468	20308	24548	32728
197	0	40004	22092	23144	31852
198	0	40060	25736	20872	31256
199	0	39464	27484	20744	27124
200	0	38992	25888	25192	27312
201	0	39824	26964	32768	31604
202	0	42472	30824	35216	31868
203	0	45264	33208	36256	25740
204	0	47296	32132	33100	26864
205	0	47832	30604	33528	28928
206	0	46872	31092	32380	30216
207	0	45744	32304	30880	30524
208	0	45120	33032	28152	30936
209	0	43856	32392	26860	32620
210	0	40648	30584	26780	35604
211	0	35592	28136	25057	37096
212	0	30920	24556	25848	39368
213	0	28276	21288	25992	41248
214	0	28368	18440	26276	42888
215	0	30500	17416	27292	41640
216	0	33988	17180	27752	39488
217	0	38200	17696	27924	40448
218	0	41728	19368	26376	39464
219	0	44688	23214	26720	37568
220	0	46984	27360	27144	39688
221	0	47512	30544	19520	26992
222	0	46180	32256	23664	30248
223	0	43240	32116	25848	33696
224	0	39000	30368	27516	32956
225	0	35080	29320	28588	33160
226	0	33928	30284	23776	31428
227	0	35520	32200	25208	31792
228	0	37584	30640	27024	32760
229	0	38628	26464	27224	31680
230	0	38008	22908	27608	32436
231	0	36268	19760	27968	33656
232	0	33968	16932	27472	33584
233	0	32016	14748	26476	32036
234	0	30968	12908	26124	31536
235	0	31200	11404	27636	33412
236	0	32570	10508	27364	33496
237	0	34000	13168	24120	32048
238	0	34744	18845	23104	30276
239	0	35184	23546	23896	32948
240	0	35916	27888	18568	30532
241	0	36704	32576	19692	26820
242	0	36776	35688	22244	29020
243	0	37984	36840	27304	32824
244	0	41264	39936	40480	31120
245	0	44336	42872	38012	22000
246	0	46664	43492	34240	25540
247	0	47424	43384	35376	28360
248	0	46592	44876	33584	29228
249	0	44528	47144	31488	30289
250	0	42464	49216	30424	32312
251	0	40116	48576	29024	33056
252	0	37368	46688	26624	33744
253	0	34248	44504	25468	34684
254	0	30512	41424	24644	35520
255	0	26538	37816	23160	36648
256	0	23200	33904	23332	36516
257	0	21088	30452	24252	37632
258	0	21264	26816	25156	38080
259	0	23552	23460	25912	38180
260	0	26916	20612	26524	38216
261	0	30120	18884	26672	37680
262	0	33264	19616	27032	38576
263	0	36768	21872	27408	39704
264	0	40340	25920	27497	37176
265	0	43144	31036	26384	37724
266	0	44160	35648	21388	53656
267	0	42512	39576	24444	28992
268	0	39424	40916	27256	31804
269	0	36984	38676	26480	31296
270	0	35816	35724	26752	29216
271	0	36760	33288	16176	33464
272	0	38792	33344	26668	33120
273	0	40796	32440	26936	32680
274	0	43408	30672	26516	31668
275	0	46064	27808	27180	33036
276	0	46116	24152	27012	33224
277	0	42680	20872	27344	33248
278	0	39712	18456	26896	33108
279	0	39704	16880	27404	33368
280	0	42020	17980	27576	33440
281	0	44944	21208	27704	33696
282	0	47136	25500	27888	33904
283	0	48072	30724	27732	34020
284	0	47908	35376	26848	33492
285	0	46876	38312	25880	33160
286	0	45048	41432	25424	32728
287	0	42892	44360	25352	32748
288	0	41184	46128	24644	32496
289	0	40728	44760	23648	31632
290	0	42368	39292	22568	31272
291	0	45496	34060	19444	31136
292	0	48184	34232	21872	34552
293	0	49848	35568	22624	33676
294	0	50992	33360	26464	26408
295	0	52024	29896	30312	33712
296	0	51968	27880	30256	28764
297	0	50740	28028	30776	29764
298	0	49856	29088	31432	30648
299	0	49448	28972	30676	31600
300	0	48552	28004	29880	31244
301	0	47032	27456	28700	31220
302	0	45192	28488	27440	31480
303	0	43264	31344	26660	32120
304	0	41552	35632	26156	32156
305	0	40276	39664	25056	32824
306	0	39028	43148	25496	34032
307	0	37380	46016	24016	32976
308	0	35204	48480	23200	33336
309	0	33860	50624	23248	34512
310	0	33408	52056	21568	35872
311	0	32724	52400	21216	38172
312	0	31668	52104	21884	40952
313	0	30988	50792	23544	42920
314	0	31100	49040	16772	42248
315	0	31544	49048	25681	39720
316	0	31764	51192	26992	25072
317	0	31132	53136	24532	34716
318	0	29200	54752	24796	37348
319	0	26544	54136	26644	32800
320	0	24056	49800	27368	33432
321	0	22252	45668	27432	32844
322	0	22056	42948	27284	32432
323	0	23418	42152	27424	32440
324	0	25496	39884	27528	32228
325	0	27968	37276	27500	32076
326	0	30280	35376	27420	32400
327	0	31568	33696	27452	32348
328	0	31500	32848	27308	32120
329	0	30496	33304	27408	32544
330	0	29480	34872	27440	32780
331	0	29284	36572	27292	32408
332	0	29852	39508	27144	32544
333	0	30904	42336	27412	32908
334	0	31768	45232	27272	32992
335	0	32020	47920	26888	32864
336	0	31664	50128	26729	32944
337	0	30732	52088	25800	32672
338	0	30032	52768	25728	32664
339	0	30128	52928	24688	32068
340	0	30720	54296	24256	32576
341	0	31312	55488	22588	31224
342	0	31748	55016	20064	28264
343	0	32844	52432	21276	28212
344	0	34808	51800	23922	32488
345	0	38108	49044	24836	37724
346	0	41588	44792	27776	28396
347	0	44368	44280	29480	31028
348	0	45232	45032	30684	29472
349	0	43840	45956	31720	30124
350	0	41544	48480	31968	31076
351	0	39344	50824	31428	31132
352	0	37512	52256	30492	31296
353	0	36544	53952	29968	31880
354	0	35920	55528	29616	32824
355	0	34532	56736	29944	34668
356	0	31772	57896	29176	35408
357	0	27960	58920	28288	37424
358	0	24360	59600	27208	40260
359	0	21616	60400	27056	41684
360	0	19952	61080	27512	41384
361	0	19092	61232	28552	40844
362	0	18328	59500	28912	39388
363	0	17592	56352	29016	38380
364	0	17328	54344	27776	37432
365	0	17168	54832	26172	36308
366	0	17704	56472	28177	36896
367	0	19136	56576	28220	36908
368	0	20416	56848	16124	47680
369	0	20984	56984	19376	26744
370	0	20608	55896	25904	29216
371	0	19416	53512	24528	30424
372	0	18164	53248	26956	31344
373	0	16736	54560	21852	32108
374	0	14905	56240	23256	29268
375	0	13284	57504	26904	32960
376	0	12601	58612	27548	32788
377	0	12500	59640	27696	32928
378	0	11768	60288	27400	33128
379	0	10352	61080	27020	32680
380	0	9144	61176	27264	32536
381	0	8600	59336	27424	32624
382	0	10180	55404	27296	32520
383	0	13248	51296	27088	32260
384	0	15772	49712	26736	31860
385	0	16753	48224	26264	32120
386	0	16648	45900	26828	33408
387	0	16944	43288	25008	32744
388	0	18292	40648	26192	31328
389	0	20324	39624	28268	34812
390	0	22528	40744	26148	33632
391	0	24184	41592	23344	32960
392	0	24580	41892	21456	30816
393	0	23016	43112	20922	31112
394	0	21376	44112	21132	27960
395	0	21528	44872	27296	29432
396	0	23624	46456	36136	32440
397	0	27016	47648	40224	25864
398	0	30136	47584	32352	26344
399	0	31752	41288	32864	26512
400	0	32404	38280	33264	28900
401	0	33180	38364	31368	30088
402	0	33452	36904	28948	31736
403	0	32008	36280	27364	32596
404	0	28584	36832	26608	33584
405	0	24724	36504	24588	35776
406	0	21588	35588	24706	40832
407	0	19780	34812	24472	42452
408	0	19552	35192	25898	43560
409	0	20352	36776	27752	44280
410	0	21388	38040	27240	41304
411	0	22880	36584	27620	40888
412	0	25656	33288	28132	39952
413	0	29840	30172	27352	35104
414	0	34552	28040	20384	33124
415	0	38464	27788	27896	35988
416	0	41256	30224	20788	28380
417	0	42216	31284	25000	30904
418	0	41032	27596	25836	32476
419	0	39088	24340	29332	34344
420	0	37976	26472	24704	33488
421	0	37696	32028	20132	26784
422	0	37076	34592	25416	33628
423	0	36536	30432	26808	32804
424	0	36912	26508	27992	33068
425	0	37408	25256	27384	32680
426	0	35208	23352	27480	32264
427	0	30540	20376	27220	32688
428	0	26580	17848	27576	32684
429	0	24524	15800	27252	32916
430	0	25456	13756	26928	32896
431	0	28656	12056	26936	31548
432	0	32568	11698	27388	33120
433	0	35840	13256	25954	33440
434	0	37296	16768	23856	31860
435	0	37152	21080	25456	31480
436	0	36984	24648	25516	34544
437	0	37720	29376	20904	31712
438	0	38396	33940	19440	29528
439	0	38488	36120	21736	28896
440	0	39672	37600	25768	26636
441	0	42536	40660	34336	29496
442	0	45316	43408	32328	27808
443	0	47096	44564	33908	28696
444	0	46096	44792	33249	26528
445	0	43116	42832	33580	28640
446	0	40172	41880	31668	29888
447	0	38648	41080	29928	31148
448	0	39220	40848	28428	32928
449	0	40208	40736	26980	33208
450	0	39680	39728	25156	34720
451	0	36960	35920	24432	39784
452	0	33376	30992	25804	42324
453	0	29888	26932	26720	43672
454	0	27924	24128	26568	41848
455	0	27864	22656	26228	41184
456	0	29880	21176	25716	40864
457	0	33616	19173	26460	38800
458	0	37976	16888	27666	39072
459	0	41536	14772	27492	36812
460	0	44008	14604	28032	42560
461	0	44656	18104	35180	30584
462	0	42868	22864	24224	30208
463	0	39656	24968	26688	32668
464	0	37024	22546	27052	32960
465	0	35736	19476	28680	32028
466	0	36436	18762	14244	32184
467	0	37552	21956	28053	31104
468	0	37824	24600	27904	33592
469	0	38560	25744	27768	32232
470	0	38380	27836	27560	32896
471	0	37960	30828	27444	32584
472	0	36204	34216	27120	32660
473	0	32248	37080	27336	32420
474	0	28384	38844	27492	32504
475	0	27552	38172	27388	32556
476	0	29384	36496	27448	32240
477	0	31056	35032	27296	32856
478	0	31516	34104	27120	33040
479	0	31328	33280	26716	32068
480	0	30904	32096	26372	32700
481	0	30876	30084	26916	32784
482	0	31752	27456	26952	33520
483	0	32976	25816	26400	33044
484	0	34344	26244	24928	33344
485	0	35664	28968	21568	31616
486	0	36992	32608	21456	32032
487	0	38700	34256	20592	30080
488	0	41064	33024	22480	29312
489	0	43888	31980	30120	31540
490	0	46560	32968	34428	31336
491	0	48708	33348	35728	29424
492	0	49216	33052	32096	28608
493	0	46800	34472	32584	28264
494	0	42904	36012	33208	30186
495	0	39312	34980	31732	30648
496	0	37272	35164	30236	31464
497	0	37008	35588	29152	32192
498	0	37568	34528	27636	33352
499	0	37696	32840	26572	33832
500	0	36820	31708	24930	34616
501	0	35104	31904	24316	37672
502	0	33380	32912	23916	39868
503	0	31580	34524	23948	40572
504	0	29396	36648	25816	40440
505	0	26857	38280	27328	40472
506	0	24988	37848	28212	40352
507	0	24864	35800	28716	39916
508	0	27072	33960	27844	39032
509	0	31240	31888	27088	37776
510	0	35976	30036	26624	31008
511	0	39364	29104	21585	36984
512	0	41168	30416	18540	29404
513	0	41464	31866	25388	31176
514	0	40232	30672	25048	31380
515	0	37260	27976	26008	31978
516	0	33208	26016	29272	33988
517	0	30348	25300	24844	29488
518	0	29960	27988	17812	35412
519	0	31024	32376	24856	31264
520	0	31912	34572	27168	33084
521	0	31920	33116	27472	32684
522	0	30936	31656	27396	32592
523	0	30008	32692	27148	32180
524	0	28664	33504	26932	32258
525	0	26984	31716	27360	33144
526	0	25680	28220	26888	33360
527	0	25628	24332	26736	31178
528	0	26472	21204	27776	34744
529	0	27080	19492	27025	33680
530	0	26952	21392	25724	33132
531	0	25704	25264	23396	32140
532	0	24964	30624	20788	31684
533	0	25220	35388	18292	27320
534	0	25928	37936	20544	29044
535	0	27580	41480	27656	29088
536	0	30452	44556	33580	29164
537	0	33472	46944	36408	31048
538	0	34936	48936	33984	28796
539	0	34080	48424	32344	30432
540	0	31360	46112	33904	30776
541	0	28660	44276	33276	30456
542	0	27736	42304	31172	30664
543	0	29236	38856	29664	31404
544	0	31676	33760	28108	33512
545	0	32296	29156	27396	34632
546	0	29212	25388	25882	36980
547	0	25196	22144	26188	38192
548	0	22056	19420	25108	39960
549	0	20760	16996	26120	40680
550	0	22300	15732	25644	40816
551	0	26632	17464	25572	40128
552	0	31832	21512	26682	38660
553	0	36416	25284	26220	38300
554	0	39844	28452	27088	38144
555	0	42120	31948	25604	40280
556	0	43456	35408	23716	40428
557	0	44132	39160	22304	28540
558	0	44368	41640	24736	30348
559	0	44912	42688	25872	32328
560	0	45496	42840	27780	32400
561	0	45252	43068	26464	31280
562	0	44304	44008	19624	33684
563	0	43552	44944	24096	31340
564	0	43688	44564	27148	33016
565	0	44116	45592	27248	32728
566	0	45352	48204	27228	32944
567	0	46656	49472	27460	33096
568	0	45640	50336	27104	32800
569	0	42784	50144	27260	32816
570	0	40784	47844	27132	33160
571	0	41112	45120	27608	33496
572	0	43128	42952	27736	33744
573	0	44896	41984	27432	33540
574	0	45408	41284	27120	33424
575	0	44868	40352	26616	33144
576	0	43892	38840	26060	33272
577	0	43328	36768	25816	33204
578	0	43760	34040	25368	32720
579	0	44944	30204	25240	33088
580	0	45996	26276	23236	32560
581	0	46032	22884	19612	30384
582	0	45664	19688	19860	28388
583	0	47240	17408	24312	30664
584	0	49504	16040	27628	36280
585	0	51400	21448	29052	36528
586	0	52288	27640	35792	28300
587	0	51712	32432	32564	29600
588	0	50016	36832	33000	26312
589	0	45824	38420	33076	29744
590	0	39944	34708	30520	29112
591	0	36632	32480	28568	29708
592	0	36548	35812	26912	29992
593	0	38864	40016	25112	30532
594	0	42260	42832	23520	31180
595	0	42520	45576	21808	31064
596	0	37664	48024	20220	31008
597	0	32744	50020	19764	31392
598	0	28572	50432	19708	32048
599	0	26504	49568	19712	31916
600	0	27776	48416	20316	32532
601	0	32140	45360	21320	35904
602	0	36824	39984	21424	37512
603	0	40556	34704	22200	40272
604	0	43424	30116	22904	44288
605	0	45384	26944	26336	44108
606	0	46592	25940	22540	39716
607	0	45984	26552	26298	36552
608	0	43268	29832	26280	20116
609	0	39204	34276	19512	35236
610	0	34184	36672	25144	42736
611	0	29656	31556	27144	33712
612	0	25956	28816	27284	33608
613	0	23376	31244	27252	32796
614	0	22156	36344	27380	32384
615	0	21888	40216	27392	32424
616	0	22196	43016	27432	32412
617	0	22852	45376	27412	32192
618	0	23652	47432	27424	32152
619	0	23948	50084	27440	32300
620	0	23668	52056	27488	32544
621	0	23168	53740	27476	32252
622	0	22800	55112	27388	32088
623	0	22972	56484	27336	31944
624	0	23760	57608	27424	32432
625	0	24941	58624	27288	32416
626	0	26164	59072	27096	32200
627	0	27484	59912	27012	32308
628	0	28832	59848	26988	32508
629	0	30048	58344	26764	32724
630	0	31016	56240	26640	32888
631	0	31676	54468	25488	32464
632	0	32232	52792	26016	33008
633	0	33308	50864	25248	32444
634	0	34700	49232	25584	33008
635	0	35988	47464	25416	33200
636	0	37240	44984	22824	31552
637	0	39008	41304	20612	28072
638	0	42112	36268	21464	30720
639	0	45000	32232	24360	34632
640	0	47496	28060	25080	34668
641	0	49512	24588	30024	30568
642	0	50032	21348	29276	32848
643	0	47812	19484	31132	28508
644	0	44052	20668	32108	30328
645	0	40580	23904	31860	31384
646	0	38292	26576	30804	31304
647	0	36740	29116	29476	31328
648	0	35536	32952	28700	31800
649	0	34216	37544	27644	32608
650	0	32368	41120	26688	33832
651	0	30192	44128	26280	34192
652	0	28012	46232	25568	33940
653	0	25724	49024	25776	33160
654	0	23320	50788	25336	35920
655	0	21008	52804	25280	36408
656	0	18972	53544	24256	35376
657	0	17424	54000	26236	36188
658	0	16400	54008	27352	36808
659	0	15764	52760	27868	39328
660	0	15372	51368	28168	39712
661	0	15152	49420	28512	39120
662	0	15312	48064	28992	38892
663	0	15712	47184	27888	38184
664	0	15882	46708	26780	36824
665	0	15800	46676	26468	36784
666	0	15912	46036	26800	35684
667	0	16932	45620	27672	32640
668	0	18830	46324	26988	45864
669	0	19972	49256	32080	34208
670	0	18528	50512	24744	29724
671	0	15892	48984	23944	28624
672	0	13816	46464	28824	32880
673	0	12664	44852	29220	32060
674	0	13288	46272	19044	26680
675	0	15230	48536	25456	32288
676	0	17852	51184	27496	31952
677	0	20196	52936	27724	32204
678	0	21680	53480	27436	32436
679	0	21497	52760	27352	32380
680	0	18848	52648	27676	32040
681	0	16256	51936	27940	31944
682	0	15004	48880	27540	32568
683	0	16400	43832	27328	32448
684	0	19360	38240	27256	32540
685	0	22276	33248	27416	32380
686	0	24308	29036	27420	31976
687	0	25788	25392	27280	32292
688	0	27112	22236	27265	32936
689	0	28508	19408	26896	32496
690	0	29884	17020	26896	32376
691	0	31092	15569	27392	33180
692	0	32544	17884	25460	33816
693	0	33564	23456	22324	30832
694	0	33696	28968	21628	30788
695	0	34032	32248	21436	31660
696	0	35680	32168	21612	30024
697	0	38520	32000	25288	29760
698	0	41808	34204	29520	32168
699	0	44488	37224	35080	32720
700	0	45688	39488	35592	28764
701	0	44620	41224	33368	27268
702	0	41956	39672	33972	29248
703	0	39856	41526	33200	29620
704	0	40608	44432	31220	31004
705	0	42896	46552	29960	31776
706	0	42380	48416	28708	32256
707	0	37984	48448	27600	32344
708	0	32968	47532	26216	34020
709	0	28708	46896	26032	35536
710	0	26448	46312	26248	36976
711	0	26252	45544	26248	39736
712	0	27244	46188	26732	41296
713	0	28832	47808	26584	41604
714	0	30824	48632	26720	40332
715	0	33116	49664	27844	41720
716	0	35544	49900	28424	40736
717	0	38336	50264	27348	38056
718	0	41336	51800	31524	31492
719	0	44320	53808	31400	30752
720	0	46136	55160	24652	27912
721	0	47152	55744	26056	31796
722	0	47528	54248	24396	31208
723	0	46636	52440	30194	32584
724	0	44440	52840	16248	34412
725	0	42136	54748	27328	29388
726	0	41064	53528	29256	34112
727	0	41152	51908	28300	31764
728	0	42584	51816	27580	32668
729	0	44676	53472	27592	32584
730	0	44480	55316	26938	32352
731	0	40336	55520	27388	32408
732	0	35920	52648	27604	32540
733	0	34400	47536	27500	32672
734	0	36484	41868	27288	32520
735	0	39656	37408	27212	32512
736	0	41780	34304	27092	32184
737	0	42368	30868	26688	32376
738	0	41648	27056	26288	31972
739	0	40208	23536	26272	32184
740	0	38937	20596	26416	33268
741	0	38372	18752	23392	32556
742	0	38160	18280	22472	30488
743	0	38040	18604	22088	31388
744	0	37768	20400	20240	29492
745	0	37396	23396	20332	27280
746	0	37624	27104	25716	34096
747	0	39204	32216	30632	36052
748	0	41632	35880	38452	28868
749	0	43372	34128	34664	32132
750	0	43436	29472	34088	27924
751	0	41676	26016	35328	29244
752	0	38712	27484	33992	29248
753	0	36336	25744	31884	30124
754	0	35424	22412	29900	31312
755	0	34200	21168	28420	32380
756	0	31984	21196	27352	33620
757	0	28636	21504	25984	34976
758	0	24952	20156	25156	37040
759	0	21904	17768	24320	37024
760	0	20024	17136	24016	38820
761	0	19360	19576	25148	41424
762	0	19272	23424	26272	43604
763	0	19076	25690	27440	41200
764	0	18912	26496	27160	38976
765	0	19804	25880	27848	39584
766	0	22824	23904	27592	37240
767	0	27764	22152	26968	30400
768	0	32728	22316	36032	31476
769	0	36748	25500	27712	30432
770	0	38800	25972	25412	31872
771	0	38992	23200	23556	30396
772	0	36924	21140	29744	32584
773	0	33872	21592	19852	33772
774	0	31988	24744	26488	27584
775	0	31664	26068	27672	33004
776	0	31816	23052	27680	32556
777	0	31200	20220	27576	32800
778	0	29124	20472	27340	32736
779	0	25472	20948	27252	32624
780	0	22218	18440	27192	32416
781	0	20028	15998	27556	32272
782	0	19900	13956	28072	32384
783	0	21248	12200	27232	32576
784	0	22496	10783	26936	32296
785	0	23416	9524	26716	32200
786	0	24252	8200	27008	33192
787	0	25472	7232	26788	33368
788	0	27576	7111	25352	33040
789	0	30416	8598	23712	30924
790	0	33172	10012	24868	32544
791	0	35140	12385	22444	32824
792	0	36444	15108	18780	28916
793	0	38036	15778	18796	26348
794	0	40716	16288	27976	33144
795	0	43784	19640	33316	35186
796	0	46376	22312	35192	28952
797	0	47976	23620	34340	32524
798	0	48272	25312	34144	27688
799	0	47160	24824	35188	29552
800	0	45640	27544	33864	30192
801	0	46144	29384	31584	30736
802	0	47424	29988	30356	31824
803	0	47100	30576	29256	31252
804	0	45940	31484	27108	32576
805	0	44928	31348	26668	34560
806	0	44400	28392	25552	34720
807	0	44320	24312	24848	37736
808	0	44728	20944	25144	40720
809	0	44720	18096	25336	39824
810	0	44048	15824	25724	39736
811	0	43788	13756	25904	40860
812	0	45304	13205	27412	39864
813	0	47976	14340	26904	38076
814	0	50176	15616	28920	38944
815	0	51988	17396	28952	39280
816	0	53456	19072	24976	30312
817	0	54848	21968	23564	36504
818	0	55872	26720	17536	27172
819	0	54952	31196	25508	30848
820	0	51072	31388	24684	32160
821	0	45568	27944	26944	33184
822	0	41392	25560	24000	29048
823	0	40736	26784	19696	34684
824	0	41468	30444	26664	30732
825	0	42036	32296	27176	33316
826	0	42832	32288	27500	32036
827	0	43216	33508	27686	32508
828	0	42792	36492	27472	32688
829	0	40644	40144	27360	32504
